Location ,Lat ,Lon,Rkm,Year,Type
CosR_Br,38.2572,-121.43295,150.295,2011,Vemco
Decker_IsN,38.10252,-121.7169,90.626,2011,Vemco
Decker_IsS,38.076983,-121.7534,86.326,2011,Vemco
Decker_IsS,38.0831,-121.7594667,86.326,2011,Vemco
Emeryville_Marina,37.83921,-122.3111,15.08,2011,Vemco
Emeryville_Marina,37.84355,-122.31609,15.08,2011,Vemco
FishermansCut,38.07669,-121.64702,105.377,2011,Vemco
FR_Alec,39.482567,-121.57939,324.55,2011,Vemco
FR_Aud_Pool,39.516417,-121.556222,329.65,2011,Vemco
FR_Bedrock,39.515194,-121.563639,328.98,2011,Vemco
FR_Beer_Can,38.882326,-121.614281,235.01,2011,Vemco
FR_Beer_Can,38.885475,-121.614824,235.01,2011,Vemco
FR_Big_Hole_East,39.445097,-121.635853,316.72,2011,Vemco
FR_Big_Hole_West,39.435142,-121.636828,315.6,2011,Vemco
FR_Cotton_Pool,39.51658,-121.55364,329.87,2011,Vemco
FR_Cox,39.33548,-121.63311,300.11,2011,Vemco
FR_Cox,39.338268,-121.629576,300.11,2011,Vemco
FR_Eye_Pool,39.456667,-121.616472,319.69,2011,Vemco
FR_Eye_Pool,39.456667,-121.616472,319.69,2011,Vemco
FR_FBD_Pool,39.51839,-121.54858,330.38,2011,Vemco
FR_Gateway,39.456441,-121.621394,319.25,2011,Vemco
FR_Goose,39.406063,-121.616489,311.08,2011,Vemco
FR_Gridley,39.353967,-121.63155,302.79,2011,Vemco
FR_Gridley_SwampyBend,39.371117,-121.648717,305.28,2011,Vemco
FR_GW_Pool,39.471347,-121.583442,323.24,2011,Vemco
FR_GW_Pool,39.471347,-121.583442,323.24,2011,Vemco
FR_Hour,39.422883,-121.624217,313.72,2011,Vemco
FR_HWY_20,39.13925,-121.607111,268.39,2011,Vemco
FR_HWY_70,39.511944,-121.572917,328.11,2011,Vemco
FR_Matthews,39.488583,-121.578333,325.24,2011,Vemco
FR_Mouth,38.79367,-121.630194,224.13,2011,Vemco
FR_Nicholas,38.901163,-121.587212,237.96,2011,Vemco
FR_River_Bend,39.24643,-121.63645,285.46,2011,Vemco
FR_Rob_Backwater,39.46794,-121.5935,322.2,2011,Vemco
FR_Shanghai,39.089431,-121.59962,261.64,2011,Vemco
FR_Shanghai,39.072917,-121.604983,259.76,2011,Vemco
FR_Shawn's_Beach,39.24643,-121.63645,285.46,2011,Vemco
FR_Star_Bend,39.011333,-121.598472,252.21,2011,Vemco
FR_Steep_Pool,39.462056,-121.604528,320.94,2011,Vemco
FR_Sunset_Pumps,39.24643,-121.63645,285.46,2011,Vemco
FR_Sunset_Pumps,39.24643,-121.63645,285.46,2011,Vemco
FR_Sunset_Pumps,39.24643,-121.63645,285.46,2011,Vemco
FR_Sunset_Pumps,39.24643,-121.63645,285.46,2011,Vemco
FR_TAO_Left,39.455543,-121.632287,318.25,2011,Vemco
FR_TAO_Right,39.45567,-121.63227,318.25,2011,Vemco
FR_Upper_Rob_Pool,39.467028,-121.596056,321.95,2011,Vemco
FR_Verona,38.795563,-121.629937,225.09,2011,Vemco
FR_Verona,38.80155,-121.63466,225.09,2011,Vemco
FR_Verona,38.80155,-121.63466,225.09,2011,Vemco
FR_Yuba_Hwy70,39.13378,-121.58774,268.18,2011,Vemco
FR_Yuba_Mouth,39.13069,-121.596056,267.25,2011,Vemco
FranksTractE,38.07126667,-121.5783667,114.607,2011,Vemco
FranksTractW,38.05546667,-121.6671167,98.51,2011,Vemco
Georg_SloughN,38.23725,-121.5176167,136.424,2011,Vemco
Georg_SloughN,38.235875,-121.517832,136.554,2011,Vemco
Georg_SloughS,38.13468,-121.59226,118.305,2011,Vemco
Georgiana_SloughN1,38.23006,-121.52337,136.47,2011,Vemco
Golden Gate East Line,37.83478,-122.46967,1.717,2011,Vemco
Golden Gate East Line,37.83393,-122.46794,1.717,2011,Vemco
Golden Gate East Line,37.83218,-122.4659,1.717,2011,Vemco
Golden Gate East Line,37.83025,-122.46376,1.717,2011,Vemco
Golden Gate East Line,37.82794,-122.46168,1.717,2011,Vemco
Golden Gate East Line,37.82542,-122.45993,1.717,2011,Vemco
Golden Gate East Line,37.8221,-122.45841,1.717,2011,Vemco
Golden Gate East Line,37.81856,-122.45764,1.717,2011,Vemco
Golden Gate East Line,37.81696,-122.45953,1.717,2011,Vemco
Golden Gate East Line,37.8159,-122.45675,1.717,2011,Vemco
Golden Gate East Line,37.81305,-122.45598,1.717,2011,Vemco
Golden Gate East Line,37.8094,-122.45549,1.717,2011,Vemco
Golden Gate West Line,37.82898,-122.4741,0.798,2011,Vemco
Golden Gate West Line,37.82737,-122.47266,0.798,2011,Vemco
Golden Gate West Line,37.82561,-122.47125,0.798,2011,Vemco
Golden Gate West Line,37.82344,-122.47022,0.798,2011,Vemco
Golden Gate West Line,37.82126,-122.46918,0.798,2011,Vemco
Golden Gate West Line,37.81877,-122.46816,0.798,2011,Vemco
Golden Gate West Line,37.81958,-122.46544,0.798,2011,Vemco
Golden Gate West Line,37.81615,-122.46799,0.798,2011,Vemco
Golden Gate West Line,37.81681,-122.46422,0.798,2011,Vemco
Golden Gate West Line,37.81375,-122.46766,0.798,2011,Vemco
Golden Gate West Line,37.8112,-122.46778,0.798,2011,Vemco
Gulf_Farallones,37.69685,-122.9959,-48.55,2011,Vemco
HorseshoeBend,38.095883,-121.709533,90.894,2011,Vemco
HorseshoeBend,38.092967,-121.706967,90.894,2011,Vemco
HorseshoeBend,38.092967,-121.706967,90.894,2011,Vemco
HorseshoeBend,38.083767,-121.711517,90.894,2011,Vemco
HorseshoeBend,38.083767,-121.711517,90.894,2011,Vemco
HorseshoeBend,38.081694,-121.721028,90.894,2011,Vemco
HorseshoeBend,38.0809,-121.730133,90.894,2011,Vemco
HorseshoeBend,38.0809,-121.730133,90.894,2011,Vemco
HorseshoeBend,38.084383,-121.73895,90.894,2011,Vemco
HorseshoeBend,38.084383,-121.73895,90.894,2011,Vemco
Mar_Is,38.088733,-122.257317,43.367,2011,Vemco
Mar_Is,38.088017,-122.256583,43.367,2011,Vemco
Martinez_Marina,38.02779,-122.13839,49.75,2011,Vemco
MiddleRv,37.9425,-121.5336833,123.344,2011,Vemco
MiddleRv_Medford,38.02748,-121.52226,121.644,2011,Vemco
MinerSlough_N,38.29174,-121.63097,116.661,2011,Vemco
MinerSlough_S,38.25253,-121.65601,110.13,2011,Vemco
Mok_Cos_Confluence,38.25502,-121.438928,149.773,2011,Vemco
Mok_EBMUD,38.14913,-121.247218,181.12,2011,Vemco
Mok_ElliotRd,38.17621,-121.16785,194.594,2011,Vemco
Mok_Feiste,38.20993,-121.3751,158.859,2011,Vemco
Mok_GeorgianaS,38.12671667,-121.5777833,116.423,2011,Vemco
Mok_Hatch,38.22586,-121.02411,210.602,2011,Vemco
Mok_Low_SacRd_Br,38.15776,-121.2985,172.5,2011,Vemco
Mok_MacRd,38.20545,-121.09278,203.276,2011,Vemco
Mok_NorthFork,38.22321667,-121.5072667,132.205,2011,Vemco
Mok_PotatoS,38.11695,-121.49885,125.33,2011,Vemco
Mok_SouthFork,38.22545,-121.49141,141.773,2011,Vemco
Mok_Tower_Pk,38.10985,-121.5004,126.119,2011,Vemco
Mok_Will_Berm_Mar,38.10607,-121.56878,113.107,2011,Vemco
MontezumaWest,38.17069,-122.03905,51.144,2011,Vemco
MRGC,37.945,-122.480278,15.156,2011,Vemco
MRGC,37.945,-122.480278,15.156,2011,Vemco
MRGC,37.945,-122.480278,15.156,2011,Vemco
MRGC,37.945,-122.480278,15.156,2011,Vemco
MRGC,37.945,-122.480278,15.156,2011,Vemco
OldRv,37.96791667,-121.5744333,110.533,2011,Vemco
PardiseCay,37.915233,-122.4754,15.986,2011,Vemco
Point_Reyes,38.02067,-123.00741,-57.84,2011,Vemco
Point_Reyes,38.02061,-123.01653,-57.84,2011,Vemco
Point_Reyes,38.02063,-123.02579,-57.84,2011,Vemco
Point_Reyes,38.02078,-123.03465,-57.84,2011,Vemco
Point_Reyes,38.02071,-123.04412,-57.84,2011,Vemco
Point_Reyes,38.02068,-123.0529,-57.84,2011,Vemco
Point_Reyes,38.02061,-123.06213,-57.84,2011,Vemco
Point_Reyes,38.02064,-123.07121,-57.84,2011,Vemco
Point_Reyes,38.0206,-123.08025,-57.84,2011,Vemco
Point_Reyes,38.02066,-123.08936,-57.84,2011,Vemco
Point_Reyes,38.01934,-123.09352,-57.84,2011,Vemco
Point_Reyes,38.02058,-123.09855,-57.84,2011,Vemco
Point_Reyes,38.02051,-123.10261,-57.84,2011,Vemco
Point_Reyes,38.02069,-123.10754,-57.84,2011,Vemco
Point_Reyes,38.02078,-123.10691,-57.84,2011,Vemco
Point_Reyes,38.02055,-123.11681,-57.84,2011,Vemco
Point_Reyes,38.02059,-123.12593,-57.84,2011,Vemco
Point_Reyes,38.02065,-123.13503,-57.84,2011,Vemco
Point_Reyes,37.9876,-122.9944,-53.54,2011,Vemco
PortOakland,37.810917,-122.333083,14.832,2011,Vemco
PortOakland,37.79885,-122.325317,14.832,2011,Vemco
PortOakland,37.805533,-122.342533,14.832,2011,Vemco
PortOakland,37.818783,-122.318733,14.832,2011,Vemco
PortOakland,37.81135,-122.33825,14.832,2011,Vemco
PotatoSlough,38.0864,-121.56249,113.394,2011,Vemco
Quimby,38.03381,-121.5716,108.612,2011,Vemco
Raccoon Straits,37.87217,-122.447,6.757,2011,Vemco
Raccoon Straits,37.87456,-122.44261,7,2011,Vemco
Raccoon Straits,37.8705,-122.44517,6.757,2011,Vemco
Raccoon Straits,37.87323,-122.44148,7,2011,Vemco
Raccoon Straits,37.86867,-122.44067,6.757,2011,Vemco
Raccoon Straits,37.8715,-122.441,7,2011,Vemco
Raccoon Straits,37.867,-122.44067,6.757,2011,Vemco
Raccoon Straits,37.86974,-122.44033,7,2011,Vemco
Rich_Point,37.90749,-122.39037,13.307,2011,Vemco
Rich_Point,37.90857,-122.38847,13.307,2011,Vemco
Rich_Point,37.90573,-122.3938,13.51,2011,Vemco
Rich_Point,37.90526,-122.39106,13.307,2011,Vemco
Richmond Bridge,37.93348,-122.41925,14.716,2011,Vemco
Richmond Bridge,37.93481,-122.43895,14.716,2011,Vemco
Richmond Bridge,37.93494,-122.44098,14.716,2011,Vemco
Richmond Bridge,37.9353,-122.4428,14.716,2011,Vemco
Richmond Bridge,37.93495,-122.44659,14.716,2011,Vemco
Richmond Bridge,37.93522,-122.4484,14.716,2011,Vemco
Richmond Bridge,37.93553,-122.45043,14.716,2011,Vemco
Richmond Bridge,37.9359,-122.45251,14.716,2011,Vemco
Richmond Bridge,37.9364,-122.45444,14.716,2011,Vemco
Richmond Bridge,37.937,-122.4564,14.716,2011,Vemco
Richmond Bridge,37.93753,-122.45813,14.716,2011,Vemco
Richmond Bridge,37.93361,-122.42132,14.716,2011,Vemco
Richmond Bridge,37.938094,-122.460106,14.716,2011,Vemco
Richmond Bridge,37.93866,-122.46204,14.716,2011,Vemco
Richmond Bridge,37.93907,-122.46378,14.716,2011,Vemco
Richmond Bridge,37.93953,-122.46531,14.716,2011,Vemco
Richmond Bridge,37.94,-122.46677,14.716,2011,Vemco
Richmond Bridge,37.94052,-122.46863,14.716,2011,Vemco
Richmond Bridge,37.9409,-122.47033,14.716,2011,Vemco
Richmond Bridge,37.94127,-122.47196,14.716,2011,Vemco
Richmond Bridge,37.94161,-122.47368,14.716,2011,Vemco
Richmond Bridge,37.942074,-122.475454,14.716,2011,Vemco
Richmond Bridge,37.93376,-122.42332,14.716,2011,Vemco
Richmond Bridge,37.93392,-122.42501,14.716,2011,Vemco
Richmond Bridge,37.93425,-122.42881,14.716,2011,Vemco
Richmond Bridge,37.93425,-122.43074,14.716,2011,Vemco
Richmond Bridge,37.93439,-122.43282,14.716,2011,Vemco
Richmond Bridge,37.93449,-122.43492,14.716,2011,Vemco
Richmond Bridge,37.93458,-122.43699,14.716,2011,Vemco
Richmond Bridge,37.9339,-122.42706,14.716,2011,Vemco
Richmond Bridge,37.9334358,-122.417184,14.716,2011,Vemco
Richmond Bridge,37.933237,-122.415209,14.716,2011,Vemco
Richmond Bridge,37.933126,-122.413203,14.716,2011,Vemco
Richmond Bridge,37.932977,-122.411154,14.716,2011,Vemco
Richmond Bridge,37.9352,-122.44465,14.716,2011,Vemco
Richmond Bridge,37.94144,-122.48017,14.716,2011,Vemco
Richmond Bridge,37.94049,-122.48008,14.716,2011,Vemco
Richmond Bridge,37.93887,-122.47659,14.716,2011,Vemco
Richmond Bridge,37.93843,-122.4735,14.716,2011,Vemco
Richmond Bridge,37.93748,-122.4706,14.716,2011,Vemco
Richmond Bridge,37.93701,-122.4671,14.716,2011,Vemco
Richmond Bridge,37.93597,-122.46394,14.716,2011,Vemco
Richmond Bridge,37.93521,-122.46062,14.716,2011,Vemco
Richmond Bridge,37.93383,-122.45728,14.716,2011,Vemco
Richmond Bridge,37.93385,-122.45345,14.716,2011,Vemco
Richmond Bridge,37.93377,-122.45018,14.716,2011,Vemco
Richmond Bridge,37.93604,-122.4529,14.716,2011,Vemco
Richmond Bridge,37.93344,-122.44688,14.716,2011,Vemco
Richmond Bridge,37.9338,-122.44208,14.716,2011,Vemco
Richmond Bridge,37.93378,-122.43196,14.716,2011,Vemco
Richmond Bridge,37.93301,-122.43909,14.716,2011,Vemco
Richmond Bridge,37.9334,-122.43584,14.716,2011,Vemco
Richmond Bridge,37.93252,-122.43245,14.716,2011,Vemco
Richmond Bridge,37.93235,-122.42889,14.716,2011,Vemco
Richmond Bridge,37.93275,-122.4246833,14.716,2011,Vemco
Richmond Bridge,37.93218,-122.4216,14.716,2011,Vemco
Richmond Bridge,37.9306,-122.41862,14.716,2011,Vemco
Richmond Bridge,37.9306,-122.41517,14.716,2011,Vemco
Richmond Bridge,37.93095,-122.4112,14.716,2011,Vemco
San Joaquin Delta,38.10327,-121.59132,109.603,2011,Vemco
San_Rafael_Canal,37.96862,-122.48948,22.01,2011,Vemco
SandMound,38.01443,-121.61097,103.114,2011,Vemco
SF_Larkspur_Ferry,37.94238,-122.50448,20.24,2011,Vemco
SFPier27,37.80727,-122.40037,7.176,2011,Vemco
SFPier30,37.787222,-122.384444,10.047,2011,Vemco
SFPier33,37.808611,-122.404444,6.779,2011,Vemco
SFPier45,37.811111,-122.420556,5.189,2011,Vemco
SFPier80,37.748611,-122.375556,14.568,2011,Vemco
SJ_160Br_S,38.019722,-121.750277,89.665,2011,Vemco
SJ_160Br_S,38.019722,-121.750277,89.665,2011,Vemco
SJ_Antioch,38.02425,-121.8172667,83.298,2011,Vemco
SJ_Antioch,38.02076667,-121.8203833,83.298,2011,Vemco
SJ_Blackslough,37.99604,-121.42179,131.04,2011,Vemco
SJ_Blackslough,37.9949,-121.42164,131.04,2011,Vemco
SJ_Blw_False,38.05081,-121.69481,95.569,2011,Vemco
SJ_Blw_False,38.04989,-121.69391,95.569,2011,Vemco
SJ_Blw_False,38.04983,-121.69104,95.569,2011,Vemco
SJ_CurtisLanding,38.032633,-121.736683,90.935,2011,Vemco
SJ_CurtisLanding,38.032633,-121.736683,90.935,2011,Vemco
SJ_JerseyPoint,38.049912,-121.69091,95.569,2011,Vemco
SJ_LittleConnection,38.05786,-121.5013,123.125,2011,Vemco
SJ_MedfordChannel,38.053,-121.51302,119.891,2011,Vemco
SJ_PrisonersPt,38.05853333,-121.5568167,115.994,2011,Vemco
SJ_VeniceCut,38.0539,-121.52605,118.746,2011,Vemco
SJ_VulcanIs,37.98976,-121.39962,133.151,2011,Vemco
Snod_Slough,38.24815,-121.49704,139.548,2011,Vemco
SP_Array_1,38.01482,-122.41307,24.631,2011,Vemco
SP_Array_1,38.01393,-122.41171,24.631,2011,Vemco
SP_Array_1,38.01297,-122.41043,24.631,2011,Vemco
SP_Array_1,38.01233,-122.40899,24.631,2011,Vemco
SP_Array_1,38.011,-122.4081,24.631,2011,Vemco
SP_Array_1,38.01053,-122.40653,24.631,2011,Vemco
SP_Array_1,38.00991,-122.40483,24.631,2011,Vemco
SP_Array_1,38.00867,-122.40402,24.631,2011,Vemco
SP_Array_2,38.0053,-122.42673,22.326,2011,Vemco
SP_Array_2,38.00461,-122.42513,22.326,2011,Vemco
SP_Array_2,38.00276,-122.42491,22.326,2011,Vemco
SP_Array_2,38.00193,-122.42368,22.326,2011,Vemco
SP_Array_2,38.00064,-122.42265,22.326,2011,Vemco
SP_Array_2,37.99958,-122.42108,22.326,2011,Vemco
SP_Array_2,37.99849,-122.42007,22.326,2011,Vemco
SP_Array_2,37.99739,-122.41928,22.326,2011,Vemco
SP_Control,38.02457,-122.4009,26.041,2011,Vemco
SP_Control,38.02371,-122.3993,26.041,2011,Vemco
SP_Control,38.02233,-122.39851,26.041,2011,Vemco
SP_Control,38.02114,-122.39788,26.041,2011,Vemco
SP_Control,38.02024,-122.3966,26.041,2011,Vemco
SP_Control,38.0195,-122.39581,26.041,2011,Vemco
SP_Control,38.0179,-122.39468,26.041,2011,Vemco
SP_Control,38.01682,-122.3937,26.041,2011,Vemco
SP_Flats_Array,38.05819,-122.40629,25.91,2011,Vemco
SP_Flats_Array,38.05709,-122.40508,25.91,2011,Vemco
SP_Flats_Array,38.05607,-122.40405,25.91,2011,Vemco
SP_Flats_Array,38.05507,-122.40303,25.91,2011,Vemco
SP_Flats_Array,38.05397,-122.40186,25.91,2011,Vemco
SP_Flats_Array,38.05304,-122.40083,25.91,2011,Vemco
SP_Flats_Array,38.05195,-122.39972,25.91,2011,Vemco
SP_Flats_Array,38.05094,-122.39867,25.91,2011,Vemco
SP_Petaluma,38.11558,-122.50263,38.9,2011,Vemco
SP_Petaluma_Channel,38.05786,-122.43028,29.459,2011,Vemco
SP_Petaluma_Channel,38.07097,-122.42831,31.047,2011,Vemco
SP_Petaluma_River_Mouth,38.1133,-122.50168,38.555,2011,Vemco
SP_Shipping_Cannel,38.03919,-122.35075,30.362,2011,Vemco
SP_Shipping_Cannel,38.03148,-122.37418,24.631,2011,Vemco
SP_Shipping_Cannel,38.02899,-122.37149,28.142,2011,Vemco
SP_Shipping_Cannel,38.04207,-122.35325,30.362,2011,Vemco
SPBay10_2007,38.011,-122.41633,23.881,2011,Vemco
SPBay10_2007,38.00833,-122.41917,23.881,2011,Vemco
SPBay10_2008,38.00824,-122.40566,23.804,2011,Vemco
SPBay10_2008,38.00487,-122.41698,23.804,2011,Vemco
SPBay10_2008,38.00649,-122.41649,23.804,2011,Vemco
SPBuoy9/10,38.04,-122.34833,30.362,2011,Vemco
SPBuoy9/10,38.03918,-122.343,30.362,2011,Vemco
SPBuoy9/10,38.03433,-122.35167,30.362,2011,Vemco
SPBuoy9/10,38.04708,-122.35222,30.362,2011,Vemco
SR_Above_Bonnyview,40.54065,-122.35904,558.62,2011,Vemco
SR_Above_Freeport_1,38.469167,-121.504526,170,2011,Vemco
SR_Above_Freeport_2,38.473577,-121.518379,171.43,2011,Vemco
SR_Above_KnightsLanding_1,38.812871,-121.723857,240.487,2011,Vemco
SR_Above_KnightsLanding_2,38.825708,-121.724037,241.907,2011,Vemco
SR_Above_Ryde,38.240591,-121.544824,117.471,2011,Vemco
SR_Above_SutterSlough,38.335696,-121.568286,150.318,2011,Vemco
SR_Abv_RBDD,40.15838,-122.2123,480.237,2011,Vemco
SR_AbvAmerican,38.60308801,-121.5154627,193.034,2011,Vemco
SR_AbvAmerican,38.6021199,-121.5159509,193.034,2011,Vemco
SR_AbvAntelopeCk,40.08571,-122.1223,466.662,2011,Vemco
SR_AbvBattleCK,40.37015,-122.19028,526.932,2011,Vemco
SR_AbvBattleCK,40.36645,-122.187,526.932,2011,Vemco
SR_AbvChicoCk,39.73273,-121.95631,410.087,2011,Vemco
SR_AbvColusaBr,39.21616667,-122.0070667,325.329,2011,Vemco
SR_AbvColusaBr,39.2164,-122.00872,325.329,2011,Vemco
SR_AbvDeerCk,39.96297,-122.09255,449.091,2011,Vemco
SR_AbvDeerCk,39.96222,-122.09214,449.091,2011,Vemco
SR_AbvFeather,38.76546,-121.64672,226.933,2011,Vemco
SR_AbvFeather1,38.76895,-121.63317,225.558,2011,Vemco
SR_AbvFeather1,38.77024,-121.63306,225.558,2011,Vemco
SR_AbvGCID,39.80613,-122.05833,423.947,2011,Vemco
SR_AbvOrd,39.63176,-121.99278,389.308,2011,Vemco
SR_AbvOrd,39.63051,-121.99306,389.308,2011,Vemco
SR_AbvSutterSteam,38.25777,-121.60048,139.75,2011,Vemco
SR_AbvThomes,40.0035,-122.1059167,455.969,2011,Vemco
SR_AbvThomes,40.0046,-122.10593,455.969,2011,Vemco
SR_AbvTisdale,39.0349,-121.82935,287.487,2011,Vemco
SR_AbvTisdale,39.03581,-121.82935,287.487,2011,Vemco
SR_AbvToomes,39.95873,-122.08691,448.414,2011,Vemco
SR_BattleCk,40.35522645,-122.1752588,524.947,2011,Vemco
SR_Below_Freeport_1,38.437199,-121.508582,166.23,2011,Vemco
SR_Below_Freeport_2,38.435568,-121.524085,164.81,2011,Vemco
SR_Below_KnightsLanding,38.765568,-121.690706,232.244,2011,Vemco
SR_Below_RioVista_Bridge,38.129823,-121.687957,94.441,2011,Vemco
SR_Below_RioVista_Bridge,38.129823,-121.687957,94.441,2011,Vemco
SR_BelowCowCk,40.46003,-122.22751,538.722,2011,Vemco
SR_BendBridge,40.26765,-122.2144833,503.559,2011,Vemco
SR_BendBridge,40.26821,-122.21555,503.559,2011,Vemco
SR_Blw_Ord,39.56528,-122.00141,379.867,2011,Vemco
SR_Blw_Ord,39.56482,-122.00021,379.867,2011,Vemco
SR_Blw_RBDD,40.15365,-122.1930333,478.482,2011,Vemco
SR_Blw_RBDD,40.15263333,-122.1942333,478.482,2011,Vemco
SR_Blw_RBDD,40.15304,-122.19828,478.482,2011,Vemco
SR_BlwAmerican,38.59615728,-121.5077724,192.034,2011,Vemco
SR_BlwAmerican,38.59573703,-121.5090978,192.034,2011,Vemco
SR_BlwAntelopeCk,40.07591,-122.12418,464.922,2011,Vemco
SR_BlwButte,39.34893,-122.01784,348.681,2011,Vemco
SR_BlwButte,39.34917,-122.01801,348.681,2011,Vemco
SR_BlwChinaBend,38.88333,-121.8167,258.909,2011,Vemco
SR_BlwChinaBend,38.88435,-121.8167,258.909,2011,Vemco
SR_BlwChinaOld,40.2458,-122.1773167,492.503,2011,Vemco
SR_BlwClearCk,40.49775,-122.35815,552.939,2011,Vemco
SR_BlwDeerCk,39.95646667,-122.0787167,447.724,2011,Vemco
SR_BlwDryCk,39.98035,-122.0944667,451.05,2011,Vemco
SR_BlwGCID,39.79129,-122.03784,421.467,2011,Vemco
SR_BlwGCID,39.79094,-122.0368,421.467,2011,Vemco
SR_BlwGeorgiana,38.23961,-121.52519,136.11,2011,Vemco
SR_BlwIrvineFinch,39.73136667,-121.9729333,411.839,2011,Vemco
SR_BlwIrvineFinch,39.73149,-121.97423,411.839,2011,Vemco
SR_BlwMillCk,40.04086667,-122.1147,460.469,2011,Vemco
SR_BlwSteam,38.29981667,-121.5697833,145.652,2011,Vemco
SR_BlwSutter,38.31071667,-121.5761667,147.003,2011,Vemco
SR_BlwThomes,39.98823,-122.09456,451.769,2011,Vemco
SR_BoulderHole,40.30092,-122.15702,510.134,2011,Vemco
SR_ButteCityBr,39.45716667,-121.9953167,362.696,2011,Vemco
SR_ButteCityBr,39.45685,-121.99487,362.696,2011,Vemco
SR_ChinaRapids,40.24489,-122.17663,492.383,2011,Vemco
SR_ChinaRapids,40.2444,-122.1778,492.383,2011,Vemco
SR_CowCk,40.46295,-122.24273,540.277,2011,Vemco
SR_DCC,38.24488333,-121.5049833,138.267,2011,Vemco
SR_DCC,38.24373,-121.50087,138.667,2011,Vemco
SR_DCCNorth,38.25708333,-121.517,139.02,2011,Vemco
SR_DCCSouth,38.24175,-121.5148,137.06,2011,Vemco
SR_DCCSouth,38.244265,-121.512557,137.06,2011,Vemco
SR_DeepWaterShipCh,38.27697,-121.65981,150.76,2011,Vemco
SR_DeepWaterShipCh,38.56087,-121.5565,184.6,2011,Vemco
SR_Elkhorn_1,38.667765,-121.620185,207.078,2011,Vemco
SR_Elkhorn_2,38.658911,-121.606269,205.528,2011,Vemco
SR_ElkSlough,38.335,-121.5832667,150.202,2011,Vemco
SR_Freeport,38.45556667,-121.5022,168.5,2011,Vemco
SR_GarciaBend,38.488712,-121.551882,175.25,2011,Vemco
SR_GarciaBend,38.489157,-121.554379,175.25,2011,Vemco
SR_I-80/50Br,38.5713,-121.5163,188.964,2011,Vemco
SR_I-80/50Br,38.57069,-121.51579,188.964,2011,Vemco
SR_Isleton,38.163032,-121.616706,104.818,2011,Vemco
SR_Isleton,38.164704,-121.618446,104.818,2011,Vemco
SR_IstBridge,38.58559694,-121.5064458,190.864,2011,Vemco
SR_IstBridge,38.586,-121.5063,190.864,2011,Vemco
SR_IstBridge,38.58570864,-121.5074243,190.864,2011,Vemco
SR_JellysFerry,40.31771667,-122.1899667,517.616,2011,Vemco
SR_JellysFerry,40.31707,-122.18977,517.616,2011,Vemco
SR_KnightsBr,38.80259,-121.71999,239.044,2011,Vemco
SR_KnightsBr,38.80266,-121.71918,239.044,2011,Vemco
SR_KnightsLanding,38.80537,-121.72367,239.637,2011,Vemco
SR_Massacre_Flat,40.32114,-122.1522,512.908,2011,Vemco
SR_MeridianBr,39.14173333,-121.9208333,308.652,2011,Vemco
SR_MeridianBr,39.14157,-121.9222,308.652,2011,Vemco
SR_MinerSlough,38.28751,-121.60835,118.792,2011,Vemco
SR_Mouth,38.1724,-121.64264,102.328,2011,Vemco
SR_Mouth,38.174448,-121.651056,102.328,2011,Vemco
SR_NewCk,40.14627,-122.1528,474.662,2011,Vemco
SR_NewCk,40.14596,-122.15719,474.662,2011,Vemco
SR_OrdBend,39.62643333,-121.9895833,388.682,2011,Vemco
SR_Posse,40.5909,-122.3879167,568.222,2011,Vemco
SR_RedBluff,40.19932,-122.22157,485.93,2011,Vemco
SR_RedBluff,40.20076,-122.22135,485.93,2011,Vemco
SR_RioVista,38.15673333,-121.67955,97.611,2011,Vemco
SR_RioVista,38.15869,-121.68384,97.611,2011,Vemco
SR_RioVista,38.15906,-121.68491,97.611,2011,Vemco
SR_RioVista,38.154499,-121.681125,97.611,2011,Vemco
SR_RioVista,38.157695,-121.678529,97.611,2011,Vemco
SR_Riverview_Marina,38.60492306,-121.5293119,194.164,2011,Vemco
SR_Riverview_Marina,38.60391716,-121.5273015,194.164,2011,Vemco
SR_RM69,38.66312,-121.61293,206.03,2011,Vemco
SR_RM69,38.66668,-121.61633,206.778,2011,Vemco
SR_RM69,38.66704,-121.61917,207.078,2011,Vemco
SR_RM69,38.66708,-121.61951,207.078,2011,Vemco
SR_RM69,38.6679,-121.61813,207.078,2011,Vemco
SR_RM69,38.66794,-121.6204,207.078,2011,Vemco
SR_RM69,38.66825,-121.61909,207.078,2011,Vemco
SR_RM69,38.66365,-121.61397,206.13,2011,Vemco
SR_RM69,38.66417,-121.61205,206.13,2011,Vemco
SR_RM69,38.66442,-121.61523,206.13,2011,Vemco
SR_RM69,38.66449,-121.61219,206.13,2011,Vemco
SR_RM69,38.66464,-121.61265,206.13,2011,Vemco
SR_RM69,38.66479,-121.61282,206.13,2011,Vemco
SR_RM69,38.66538,-121.61391,206.13,2011,Vemco
SR_RM69,38.66599,-121.61755,206.778,2011,Vemco
SR_RM72,38.69494,-121.63343,210.578,2011,Vemco
SR_RM72,38.69513,-121.63342,210.578,2011,Vemco
SR_RM72,38.69591,-121.63318,210.578,2011,Vemco
SR_RM72,38.69596,-121.63308,210.578,2011,Vemco
SR_RM72,38.69633,-121.63264,210.578,2011,Vemco
SR_RM72,38.69638,-121.63274,210.578,2011,Vemco
SR_RM85,38.7654,-121.69054,232.193,2011,Vemco
